iter	Logloss
111	0.04691776513
112	0.04634436132
113	0.04558385941
114	0.04502214135
115	0.04426052891
116	0.04376917342
117	0.04324568118
118	0.04268028368
119	0.04227529285
120	0.04173045285
121	0.04127184752
122	0.04079435716
123	0.04032726029
124	0.03983178126
125	0.03938718325
126	0.03875200854
127	0.03825937307
128	0.03782450419
129	0.03732363736
130	0.03683826148
131	0.03639729967
132	0.03599567327
133	0.03561002826
134	0.03502382808
135	0.03453119439
136	0.03411512905
137	0.03374557246
138	0.03333537925
139	0.03302023064
140	0.0326495254
141	0.03222375825
142	0.03187270317
143	0.03149915602
144	0.03122780516
145	0.03072126469
146	0.0303736946
147	0.03002472591
148	0.02968846438
149	0.02937952751
150	0.02915612417
151	0.0288343252
152	0.02856714803
153	0.02832540325
154	0.02810819627
155	0.02783893037
156	0.02752575466
157	0.02722584931
158	0.02686343287
159	0.026541045
160	0.02624213681
161	0.0259092874
162	0.02567147728
163	0.02542232923
164	0.0250962818
165	0.02485751171
166	0.02462432103
167	0.02444097474
168	0.02423209728
169	0.02404488325
170	0.02381905267
171	0.02363295236
172	0.02333884866
173	0.02312926814
174	0.02292778911
175	0.02272194462
176	0.02250050969
177	0.02230900432
178	0.0221118261
179	0.02188306316
180	0.02163626619
181	0.02147384796
182	0.02130535885
183	0.02110905781
184	0.02092821893
185	0.0207389199
186	0.02051009669
187	0.02035641141
188	0.02020690575
189	0.02006157509
190	0.0199218151
191	0.01977089015
192	0.01963042091
193	0.01949919857
194	0.01931832063
195	0.01913357037
196	0.01899036113
197	0.01882148186
198	0.01860570721
199	0.01847893809
200	0.01834757625
201	0.01822076566
202	0.0180537244
203	0.01791821387
204	0.01779493161
205	0.01767753521
206	0.01757910725
207	0.0174569206
208	0.01734970746
209	0.01723449248
210	0.0171070624
211	0.01698192114
212	0.01686500684
213	0.0167250997
214	0.0166061673
215	0.01645267546
216	0.01623632158
217	0.01611901842
218	0.01600483901
219	0.0159044919
220	0.01582756248
221	0.01570472549
222	0.01558141212
223	0.01549295014
224	0.01537659168
225	0.0152665963
226	0.01514470303
227	0.01505758363
228	0.01495703695
229	0.01487004099
230	0.01474394444
231	0.01466002741
232	0.01455432024
233	0.01447857699
234	0.01439597652
235	0.0142942949
236	0.014209758
237	0.01410832318
238	0.0140257384
239	0.01394453138
240	0.01387392649
241	0.0137952584
242	0.01372748653
243	0.01364620478
244	0.01355409068
245	0.01348250739
246	0.01340153111
247	0.01333156471
248	0.01327387107
249	0.01320659113
250	0.01313300445
251	0.01306967587
252	0.01299206025
253	0.01291641794
254	0.01284057645
255	0.01275598259
256	0.01270373485
257	0.01263098011
258	0.01257001791
259	0.0124926421
260	0.01243357745
261	0.01235526995
262	0.01229530499
263	0.01223163327
264	0.01216846807
265	0.01211399717
266	0.0120386099
267	0.0119872838
268	0.01192540063
269	0.01187200015
270	0.01181222481
271	0.01173899408
272	0.01167501855
273	0.01162409634
274	0.01157132906
275	0.01151869661
276	0.01146694719
277	0.01141727671
278	0.01135366997
279	0.01130810158
280	0.01123844005
281	0.01118414368
282	0.0111357075
283	0.01107282884
284	0.01101497041
285	0.01095825748
286	0.01091253884
287	0.01085916803
288	0.01079228028
289	0.01074966078
290	0.01070298711
291	0.01065558886
292	0.01061287128
293	0.01057017465
294	0.01051526512
295	0.01045513979
296	0.01039446632
297	0.01035986605
298	0.01031677264
299	0.0102662543
300	0.01021541573
301	0.01016517168
302	0.01012595327
303	0.0100840372
304	0.01004052209
305	0.009989156501
306	0.009945373602
307	0.009896725785
308	0.009851207819
309	0.009805108927
310	0.009739790719
311	0.009702273989
312	0.009668061935
313	0.009622044521
314	0.009560540517
315	0.009518004508
316	0.009480931286
317	0.009446346165
318	0.009399626955
319	0.009367420759
320	0.009325567852
321	0.009284945711
322	0.009252316655
323	0.009212562721
324	0.009181153499
325	0.009144692698
326	0.009105571768
327	0.009058196081
328	0.009022346216
329	0.008991537931
330	0.008954757529
331	0.008900083431
332	0.008866582778
333	0.008835444259
334	0.008801578374
335	0.008763133977
336	0.008729444505
337	0.008704270576
338	0.008669439205
339	0.008634817738
340	0.008604409242
341	0.008571907177
342	0.008548415157
343	0.008517686832
344	0.008490698351
345	0.008459377337
346	0.00843189332
347	0.008390822658
348	0.00835528368
349	0.008323211551
350	0.008282454725
351	0.008251484087
352	0.008224917916
353	0.008201709114
354	0.00817048663
355	0.008148268246
356	0.00811986441
357	0.008091476637
358	0.008063956435
359	0.008032371594
360	0.008006806562
361	0.00797080134
362	0.007939249718
363	0.00791517177
364	0.007871913873
365	0.007843650088
366	0.007821302412
367	0.007796013015
368	0.007769862222
369	0.007748230223
370	0.007725565022
371	0.007701621512
372	0.007671193131
373	0.007647070864
374	0.007630014326
375	0.007607387606
376	0.007572501218
377	0.007549472161
378	0.007516662951
379	0.007486320137
380	0.007464785036
381	0.007443666227
382	0.007423276232
383	0.007397236055
384	0.007377755703
385	0.007351298116
386	0.007324267013
387	0.007303035328
388	0.007277869291
389	0.0072564627
390	0.00723509337
391	0.007214488595
392	0.007197197604
393	0.007173011999
394	0.007149881266
395	0.00712822142
396	0.007108456694
397	0.007090544656
398	0.007071758382
399	0.007052168206
400	0.00702382889
401	0.007000126281
402	0.006980878402
403	0.006960488678
404	0.00693750226
405	0.006914757889
406	0.00689518608
407	0.006873133086
408	0.006848211578
409	0.006831466346
410	0.006807755055
411	0.006785408833
412	0.006767913675
413	0.006737630644
414	0.006719432103
415	0.00670239776
416	0.006672952753
417	0.006657173282
418	0.006636678622
419	0.006618631931
420	0.006595092627
421	0.00657227605
422	0.006554991347
423	0.006531446464
424	0.00650395834
425	0.006486889068
426	0.006466934348
427	0.006450268286
428	0.006433345106
429	0.006413411649
430	0.006393839083
431	0.006375566797
432	0.006358011743
433	0.006342347128
434	0.00632431648
435	0.006309691991
436	0.006293868666
437	0.006275637849
438	0.006256948399
439	0.006238501321
440	0.006219505187
441	0.006192011706
442	0.006178384959
443	0.006162249803
444	0.0061477581
445	0.006132287484
446	0.006113944523
447	0.006090809773
448	0.006076464608
449	0.00605888523
450	0.006037424582
451	0.006023197949
452	0.0060063819
453	0.005991121572
454	0.005979901131
455	0.00596453888
456	0.005940065027
457	0.005926386583
458	0.005908975641
459	0.005895686676
460	0.005883751146
461	0.005868041527
462	0.005849334464
463	0.005836831175
464	0.005817708705
465	0.005801731474
466	0.005789730637
467	0.005773018256
468	0.005757316757
469	0.00574230331
470	0.005727981906
471	0.005714193266
472	0.005699184762
473	0.005685590696
474	0.005673435812
475	0.005661053243
476	0.005648432909
477	0.00563068905
478	0.005615591873
479	0.005601675395
480	0.005585231316
481	0.00556917576
482	0.00555444858
483	0.005541421242
484	0.005528772529
485	0.005513844435
486	0.005498034341
487	0.005481605416
488	0.005468294719
489	0.005451482379
490	0.005435915463
491	0.005420641378
492	0.005405695801
493	0.005393957515
494	0.005379315565
495	0.005367522756
496	0.005353795496
497	0.00534041351
498	0.005330442858
499	0.00531149364
500	0.005300565754
501	0.005284707716
502	0.005273521173
503	0.005260396216
504	0.005247126394
505	0.005235139202
506	0.005219893012
507	0.005207292074
508	0.00519434834
509	0.005176414248
510	0.00516389475
511	0.005151355254
512	0.005139427472
513	0.005125905332
514	0.005113229174
515	0.005100823554
516	0.005091810496
517	0.005080619871
518	0.005072579944
519	0.005060744302
520	0.005051210964
521	0.005040568994
522	0.005027494079
523	0.005018659991
524	0.00500319015
525	0.004991399821
526	0.004980233378
527	0.004971587723
528	0.004959001422
529	0.004947631666
530	0.004938151212
531	0.004928010445
532	0.004916987635
533	0.004903103369
534	0.004892975367
535	0.004882562533
536	0.004873901037
537	0.004863354576
538	0.004852492326
539	0.004842492738
540	0.004827625871
541	0.004817272208
542	0.0048072894
543	0.004795287598
544	0.004784430553
545	0.004776724618
546	0.00476612176
547	0.004757776759
548	0.004748380395
549	0.004737876011
550	0.004728699951
551	0.004718910429
552	0.004707297942
553	0.00469798704
554	0.004689444051
555	0.004680414895
556	0.004670927941
557	0.00466291227
558	0.004655823229
559	0.004640143747
560	0.004630223079
561	0.004622147149
562	0.004612102833
563	0.004605622616
564	0.004594333095
565	0.004577978729
566	0.004569923722
567	0.004561673826
568	0.004554523062
569	0.004547719186
570	0.004539505206
571	0.004532231581
572	0.00452350525
573	0.004513924356
574	0.004503112904
575	0.004489611719
576	0.004479290557
577	0.004469908928
578	0.004459366682
579	0.004452267565
580	0.004444527306
581	0.004434794321
582	0.00442482561
583	0.00441229558
584	0.004402374223
585	0.004394826089
586	0.004387404415
587	0.004377448986
588	0.004366961693
589	0.004357165031
590	0.004349224265
591	0.004335734963
592	0.004324239776
593	0.004311904767
594	0.004302541005
595	0.004295966098
596	0.004286302628
597	0.004279400694
598	0.004272295713
599	0.004262913292
600	0.004255009888
601	0.004244560046
602	0.004236575265
603	0.004229569696
604	0.004221134562
605	0.004213484486
606	0.004206271087
607	0.004196886822
608	0.004189322271
609	0.00418292118
610	0.00417554667
611	0.004167581564
612	0.004161628832
613	0.004155546528
614	0.00414984637
615	0.004141839887
616	0.004136183504
617	0.004129094728
618	0.004120468954
619	0.004113065964
620	0.004105889006
621	0.004099423932
622	0.004092030298
623	0.004083261382
624	0.00407753079
625	0.004069876359
626	0.004062568153
627	0.004053592315
628	0.004047058268
629	0.004040396517
630	0.004031869554
631	0.004026190603
632	0.004020245434
633	0.00401271952
634	0.004005455499
635	0.003999503139
636	0.003992546577
637	0.003984530582
638	0.003979395164
639	0.003969646438
640	0.00396219739
641	0.003956218643
642	0.003949807732
643	0.003944466101
644	0.003934815564
645	0.003927690505
646	0.003920970315
647	0.003914521329
648	0.003906240276
649	0.003898559715
650	0.00389275774
651	0.003885036213
652	0.00387789685
653	0.00386805257
654	0.00386023537
655	0.003851865916
656	0.003844311234
657	0.003839341932
658	0.003832937615
659	0.003823979009
660	0.003819224277
661	0.003811943679
662	0.003806954823
663	0.003799840504
664	0.003794974579
665	0.003787989388
666	0.003781564364
667	0.00377464519
668	0.003767354839
669	0.003760695666
670	0.003754091682
671	0.003746502488
672	0.003742139454
673	0.003736066976
674	0.003728210942
675	0.00372245978
676	0.003717696853
677	0.003711015462
678	0.003704847628
679	0.00370020026
680	0.003693215731
681	0.003683826967
682	0.003677937727
683	0.003672364982
684	0.003666900256
685	0.003662344625
686	0.003657616333
687	0.003650914422
688	0.003646130574
689	0.003640541827
690	0.00363431317
691	0.003628212507
692	0.003622396936
693	0.003615447846
694	0.003609965543
695	0.003605123721
696	0.003599215987
697	0.003592706223
698	0.003586394615
699	0.00358026646
700	0.00357631206
701	0.003570062882
702	0.003562218864
703	0.003558314571
704	0.003553474089
705	0.003547936342
706	0.003541493325
707	0.003535503297
708	0.003529111213
709	0.003523212291
710	0.003517752556
711	0.00351360318
712	0.003507209679
713	0.003502703403
714	0.003498033867
715	0.003492159496
716	0.003487536886
717	0.003482247954
718	0.003476505629
719	0.003472561877
720	0.003467701323
721	0.00346151213
722	0.003457286944
723	0.003452909513
724	0.003447004112
725	0.003441224308
726	0.003435948289
727	0.003428088584
728	0.003423517031
729	0.003418973651
730	0.0034129681
731	0.003405763642
732	0.003400734875
733	0.003395826023
734	0.003391394527
735	0.003386627178
736	0.003382561528
737	0.003376059514
738	0.003370568873
739	0.00336538584
740	0.003360475379
741	0.003356965214
742	0.003352050993
743	0.003347112105
744	0.003341603065
745	0.003335728711
746	0.003331180951
747	0.003325979727
748	0.003320455703
749	0.003315100404
750	0.003309907404
751	0.003304951551
752	0.003301377795
753	0.003297050194
754	0.003291087213
755	0.003286652937
756	0.003281585536
757	0.003277360134
758	0.003271939626
759	0.003267547757
760	0.003262562669
761	0.00325798548
762	0.003253058702
763	0.003247453256
764	0.003243465803
765	0.003238278156
766	0.003232750216
767	0.00322748984
768	0.003221790013
769	0.00321804267
770	0.003213780047
771	0.00320756045
772	0.003201892334
773	0.003198368171
774	0.003194099229
775	0.003189064246
776	0.003183965553
777	0.0031794738
778	0.003175106098
779	0.003171012887
780	0.003166503569
781	0.003162087334
782	0.003157659326
783	0.003152740463
784	0.003147764449
785	0.003143710677
786	0.003140339387
787	0.003136406964
788	0.003132548378
789	0.003128554285
790	0.003125044799
791	0.003120300457
792	0.003116955203
793	0.003113469415
794	0.003107908018
795	0.003103032008
796	0.003099083384
797	0.003094901335
798	0.003089901333
799	0.003086950644
800	0.003083473788
801	0.003078875608
802	0.003074662616
803	0.003067995355
804	0.003064470343
805	0.003060858348
806	0.003056547831
807	0.003052376241
808	0.003048898134
809	0.003045062802
810	0.003040994372
811	0.003037690507
812	0.003034565086
813	0.003029730088
814	0.003025604199
815	0.003019917708
816	0.003016303449
817	0.00301307474
818	0.003009230455
819	0.003005403347
820	0.003001013785
821	0.002994807775
822	0.002991442569
823	0.002988352932
824	0.00298407391
825	0.00298091188
826	0.002977840025
827	0.002973577682
828	0.002970268168
829	0.002966585687
830	0.002962830855
831	0.002958235768
832	0.002954209039
833	0.002949993677
834	0.002945597211
835	0.002941989295
836	0.002938334893
837	0.002935517857
838	0.002931747756
839	0.002928418427
840	0.002925084262
841	0.002920207833
842	0.002916306018
843	0.002912654588
844	0.002908023429
845	0.002903184661
846	0.002899848498
847	0.002896253584
848	0.002891463592
849	0.002887481743
850	0.002884255269
851	0.002880765767
852	0.002878221732
853	0.002874609929
854	0.002868999197
855	0.002864761922
856	0.002861213471
857	0.002858110052
858	0.002854765334
859	0.002851551022
860	0.002848871809
861	0.002845347432
862	0.002841685587
863	0.002838583183
864	0.002833661441
865	0.002830395135
866	0.002827546219
867	0.002824196582
868	0.002821732744
869	0.002818735594
870	0.002815825334
871	0.002812747686
872	0.002809557847
873	0.002805268833
874	0.002801795134
875	0.002799392811
876	0.0027949926
877	0.002792026811
878	0.002787232458
879	0.002783977127
880	0.002779547445
881	0.002776278691
882	0.002773491502
883	0.002770493908
884	0.002768103908
885	0.002764519717
886	0.002761908003
887	0.002759166165
888	0.002756125387
889	0.00275308244
890	0.002748765252
891	0.002745651818
892	0.002742494141
893	0.002739297096
894	0.002735022462
895	0.002731246924
896	0.002728294919
897	0.002725398344
898	0.0027230135
899	0.00271993425
900	0.002716313916
901	0.002713142599
902	0.002709853226
903	0.002705864809
904	0.002703369401
905	0.002700815046
906	0.002696633068
907	0.002692739358
908	0.00268949187
909	0.002685140642
910	0.00268315979
911	0.0026802771
912	0.002676952177
913	0.002674110967
914	0.002671336931
915	0.002666783189
916	0.002664160538
917	0.002662279667
918	0.002659716202
919	0.002656562647
920	0.002654133348
921	0.002649862667
922	0.002646627646
923	0.002644289823
924	0.002640502039
925	0.002637965048
926	0.00263456252
927	0.002631318642
928	0.002627739869
929	0.002625254716
930	0.002622094989
931	0.002618254522
932	0.002616055278
933	0.002614046037
934	0.002610344503
935	0.002607201948
936	0.002603633094
937	0.002601215758
938	0.002598707275
939	0.002595018998
940	0.002592257391
941	0.002588948721
942	0.002587289761
943	0.002584387891
944	0.00258166045
945	0.002578626553
946	0.002576443989
947	0.002573595361
948	0.002570788432
949	0.00256847344
950	0.002565942483
951	0.002563453198
952	0.002560847537
953	0.002558255468
954	0.002555709666
955	0.00255290455
956	0.002549609501
957	0.002547016462
958	0.002543818244
959	0.002542082358
960	0.002539601419
961	0.002536281298
962	0.002531823158
963	0.002529100921
964	0.002524525085
965	0.002522415172
966	0.00251992945
967	0.002517053067
968	0.002514762887
969	0.002512571959
970	0.002509839523
971	0.002506796654
972	0.002504009724
973	0.00250118647
974	0.002499093429
975	0.002496447552
976	0.00249303129
977	0.002490683363
978	0.002488293618
979	0.002485733494
980	0.002482313698
981	0.00247950215
982	0.002475966773
983	0.002471121248
984	0.002467866417
985	0.002464870239
986	0.002462667739
987	0.002460360334
988	0.002457112211
989	0.002454609856
990	0.002452311707
991	0.002448771363
992	0.002446011645
993	0.002442549299
994	0.002439684132
995	0.002436229422
996	0.00243406123
997	0.002430811109
998	0.002428660981
999	0.002426218349
